game_id,time_control,num_plies,white_s_att,black_s_att,white_lgbm_a0g,black_lgbm_a0g,white_detector_a3g_seed0,black_detector_a3g_seed0,white_cnn_bilstm_a4,black_cnn_bilstm_a4
2019-02_game_0027680,classical,45,269.3825,165.6749,0.521077,0.4978,0.343586,0.128358,0.630771,0.090026
2019-04_game_0009012,classical,46,53.2241,264.5273,0.340151,0.225282,0.217179,0.204119,0.5608,0.927014
2023-05_game_0012056,classical,100,189.2266,186.9527,0.578187,0.478033,0.498144,0.326711,0.519515,0.597423
2019-04_game_0017540,classical,22,226.2341,228.725,0.130221,0.141238,0.044597,0.045533,0.045772,0.104243
2019-02_game_0003375,classical,68,131.7054,133.7586,0.57127,0.411774,0.497359,0.239344,0.128008,0.74079
2019-06_game_0011930,classical,100,63.208,84.6506,0.462609,0.466066,0.355074,0.67147,0.456978,0.441094
2019-01_game_0007156,classical,100,195.1546,158.5521,0.468451,0.493982,0.44623,0.422787,0.186155,0.418594
2019-03_game_0010019,classical,21,675.1325,633.4779,0.160553,0.18035,0.065739,0.073709,0.547318,0.134091
2019-02_game_0027349,classical,35,967.8777,988.3091,0.791016,0.371572,0.510655,0.105716,0.743947,0.408455
2019-01_game_0019191,classical,66,441.1312,721.1564,0.341931,0.770822,0.212952,0.363806,0.822458,0.873153
2019-04_game_0027911,classical,28,491.8205,617.7433,0.306372,0.506452,0.089403,0.485217,0.230145,0.720961
2019-06_game_0028143,classical,100,102.2252,110.7389,0.468424,0.604243,0.317052,0.722292,0.217591,0.50441
2019-04_game_0026246,classical,28,284.3188,332.0126,0.343107,0.388839,0.095064,0.211528,0.167879,0.765523
2019-02_game_0024854,classical,30,563.1548,438.355,0.474011,0.362318,0.105919,0.074337,0.162141,0.52386
2023-05_game_0001471,classical,82,305.5847,423.3079,0.393608,0.709725,0.31827,0.536664,0.712467,0.816471
2019-04_game_0021025,classical,66,131.1994,168.3707,0.412867,0.629248,0.223586,0.864899,0.042184,0.706329
2019-02_game_0026168,classical,93,205.9327,188.0583,0.649771,0.362935,0.464662,0.409853,0.654779,0.359675
2019-02_game_0005908,classical,91,256.299,327.9358,0.834403,0.360262,0.955133,0.303652,0.439949,0.249303
2019-05_game_0010713,classical,85,456.3732,468.8213,0.31859,0.506175,0.473333,0.318432,0.762911,0.616486
2019-06_game_0027385,classical,62,537.1713,493.9112,0.30988,0.637416,0.222723,0.878653,0.655039,0.886836
2019-05_game_0008072,classical,55,527.217,556.5487,0.514009,0.40609,0.883218,0.193174,0.692787,0.250878
2019-05_game_0012753,classical,32,323.033,452.601,0.282513,0.798623,0.09444,0.869457,0.271489,0.807567
2019-04_game_0018004,classical,20,126.2308,131.5311,0.098093,0.095947,0.021936,0.021237,0.089968,0.246385
2019-02_game_0016978,classical,73,411.9456,324.3117,0.622448,0.414734,0.734612,0.307421,0.691088,0.322207
2019-05_game_0007902,classical,27,319.3714,328.5552,0.438983,0.352499,0.233128,0.066379,0.555543,0.162475
2019-05_game_0020998,classical,25,107.8923,92.6804,0.353892,0.287665,0.096713,0.056002,0.643696,0.0843
2019-05_game_0027609,classical,26,419.4779,418.4954,0.382926,0.418123,0.055588,0.191534,0.144176,0.593732
2019-04_game_0000383,classical,94,155.458,523.6578,0.399338,0.603504,0.250872,0.294337,0.337163,0.453631
2019-03_game_0003433,classical,26,369.594,191.7149,0.507985,0.385747,0.099889,0.06976,0.032225,0.144335
2019-04_game_0004078,classical,45,372.9695,351.8003,0.499623,0.447162,0.338657,0.199582,0.722283,0.126793
2023-05_game_0004699,classical,71,322.5523,176.4514,0.481365,0.379955,0.615789,0.270853,0.895484,0.737278
2019-01_game_0012205,classical,95,143.0137,140.9524,0.399392,0.517351,0.58937,0.260136,0.611537,0.405632
2019-02_game_0011723,classical,49,853.4156,246.5507,0.836833,0.358583,0.918708,0.149662,0.766021,0.189872
2019-04_game_0008746,classical,33,230.4685,263.4286,0.543035,0.367825,0.154468,0.125659,0.636938,0.10688
2019-03_game_0007938,classical,55,818.1107,789.5536,0.390841,0.467008,0.477527,0.246501,0.803507,0.744205
2019-05_game_0009072,classical,42,469.9694,511.8406,0.367657,0.479964,0.166926,0.873389,0.260684,0.724874
2019-02_game_0009002,classical,36,387.6471,368.2078,0.417025,0.495823,0.111234,0.653417,0.099189,0.787168
2019-04_game_0008058,classical,22,704.0118,723.8479,0.129983,0.148117,0.02636,0.030156,0.060027,0.260232
2019-03_game_0019536,classical,100,112.2465,113.3684,0.452053,0.415824,0.349806,0.406159,0.331397,0.176252
2019-03_game_0004765,classical,50,657.906,644.4713,0.376102,0.65553,0.176358,0.876327,0.082905,0.765041
2019-06_game_0015074,classical,73,173.9312,249.7965,0.656305,0.395138,0.9393,0.239958,0.660217,0.665349
2019-05_game_0029663,classical,54,615.113,633.8331,0.70663,0.302196,0.363324,0.315128,0.611516,0.784163
2019-05_game_0006080,classical,45,204.2839,170.3105,0.777595,0.364342,0.372302,0.162249,0.79289,0.164471
2023-05_game_0029363,classical,65,379.7735,156.6985,0.564285,0.354617,0.829762,0.18445,0.682964,0.262914
2019-01_game_0009982,classical,68,202.5629,242.7128,0.454972,0.364793,0.257043,0.444619,0.366783,0.619043
2019-05_game_0016301,classical,27,466.5216,464.71,0.402197,0.350751,0.106027,0.057091,0.532107,0.106441
2019-06_game_0013951,classical,50,147.9441,135.6019,0.396542,0.661913,0.187257,0.274764,0.025509,0.61386
2019-01_game_0011053,classical,23,287.2692,383.2434,0.374085,0.260124,0.069759,0.04085,0.527155,0.041991
2019-02_game_0011013,classical,54,332.4332,307.6319,0.508698,0.611624,0.146845,0.736051,0.212344,0.775063
2019-02_game_0018869,classical,47,524.2585,536.0148,0.471408,0.604972,0.672098,0.215758,0.628807,0.371173
2019-06_game_0010576,classical,66,370.3381,338.0433,0.579163,0.356618,0.238783,0.314485,0.324843,0.74051
2019-05_game_0027247,classical,100,565.7723,505.8189,0.453869,0.470232,0.391204,0.423993,0.528114,0.513527
2019-01_game_0000417,classical,44,118.8076,122.4201,0.363251,0.455048,0.174382,0.61315,0.0539,0.145178
2019-06_game_0004500,classical,37,500.7519,318.4461,0.675745,0.482749,0.82756,0.150667,0.60502,0.050521
2019-05_game_0028393,classical,69,152.4581,193.5348,0.606362,0.38643,0.260993,0.268594,0.374789,0.238527
2019-03_game_0017457,classical,82,196.4346,431.5214,0.357155,0.762605,0.331443,0.459143,0.484085,0.804382
2019-02_game_0002461,classical,53,736.5542,745.7447,0.75245,0.389544,0.439608,0.223005,0.857617,0.446155
2019-05_game_0011750,classical,51,390.6522,399.5287,0.572934,0.494334,0.799574,0.14636,0.756092,0.614628
2019-01_game_0029005,classical,65,532.0126,504.1425,0.355212,0.332389,0.475608,0.321141,0.729556,0.781734
2019-04_game_0025541,classical,87,339.8842,282.8899,0.6168,0.436004,0.807862,0.272119,0.769636,0.516178
2019-03_game_0008571,classical,62,789.9305,822.9978,0.321526,0.327753,0.241131,0.567841,0.9465,0.902697
2019-03_game_0007733,classical,51,195.6257,128.415,0.339398,0.63224,0.39618,0.242948,0.720811,0.357815
2019-02_game_0019883,classical,84,389.558,359.7094,0.32626,0.638803,0.258542,0.560947,0.544338,0.752508
2019-04_game_0003904,classical,24,192.9219,240.2608,0.255573,0.277761,0.042489,0.05228,0.048493,0.244169
2019-04_game_0022451,classical,41,150.8558,139.9431,0.679113,0.473143,0.304382,0.110344,0.787492,0.43618
2019-02_game_0006673,classical,97,498.1441,534.2251,0.408573,0.415177,0.254492,0.515722,0.486849,0.22604
2019-05_game_0025260,classical,51,226.6913,197.5383,0.583906,0.406242,0.227605,0.125766,0.584634,0.114729
2019-04_game_0014486,classical,35,368.4662,142.9973,0.646277,0.363468,0.659331,0.110667,0.741253,0.291114
2019-04_game_0011089,classical,23,150.5187,119.923,0.298238,0.227032,0.119863,0.031755,0.110989,0.074152
2019-03_game_0012218,classical,48,190.4796,264.8773,0.322044,0.773061,0.143859,0.740055,0.426486,0.784151
2019-01_game_0001441,classical,87,283.879,197.5412,0.386479,0.756282,0.303532,0.453414,0.338787,0.323053
2019-05_game_0002829,classical,85,123.947,54.8314,0.505683,0.406636,0.442329,0.321371,0.368732,0.151287
2019-01_game_0003889,classical,20,169.0253,196.382,0.050201,0.045162,0.019299,0.018489,0.050974,0.076619
2019-04_game_0022738,classical,32,169.3004,260.4724,0.339117,0.401308,0.077091,0.083925,0.097647,0.497776
2019-02_game_0021537,classical,32,278.4509,185.8215,0.420654,0.423527,0.102663,0.436069,0.068676,0.681033
2019-02_game_0027207,classical,21,133.7107,129.4982,0.145837,0.067021,0.039266,0.030103,0.525903,0.10443
2019-01_game_0023085,classical,56,517.5582,522.9706,0.40135,0.411948,0.424792,0.527458,0.309745,0.699255
2019-06_game_0013015,classical,100,403.7887,453.2953,0.397452,0.456005,0.341903,0.537061,0.56738,0.605035
2019-06_game_0016160,classical,35,263.863,228.6554,0.521934,0.38023,0.46304,0.105815,0.706921,0.06765
2019-05_game_0010953,classical,96,415.1236,396.0608,0.472693,0.458021,0.353569,0.451145,0.474837,0.351994
2019-06_game_0007927,classical,62,364.3239,454.6942,0.395767,0.541335,0.310712,0.083912,0.602601,0.686924
2019-02_game_0000765,classical,44,377.691,416.5957,0.551897,0.412989,0.222951,0.640679,0.065141,0.574614
2019-05_game_0011420,classical,37,216.7951,233.9535,0.466392,0.293794,0.305478,0.137742,0.827034,0.457367
2019-05_game_0009006,classical,50,312.5101,413.9049,0.587897,0.457369,0.171616,0.752918,0.167841,0.310525
2019-02_game_0019369,classical,26,401.2726,295.8203,0.576409,0.474006,0.044181,0.042624,0.033489,0.186776
2019-06_game_0006377,classical,76,522.3312,523.5601,0.345942,0.738817,0.202662,0.928842,0.85612,0.882142
2019-05_game_0016752,classical,65,208.7692,194.846,0.631283,0.393723,0.466694,0.205005,0.878875,0.497391
2019-01_game_0019712,classical,41,392.6487,420.2439,0.560852,0.394094,0.503899,0.16021,0.737917,0.121317
2019-05_game_0026688,classical,70,122.0417,125.3333,0.33792,0.790689,0.23927,0.314882,0.510706,0.488887
2019-05_game_0026345,classical,100,118.6266,116.4582,0.472075,0.46757,0.32813,0.347608,0.298985,0.719501
2019-06_game_0016421,classical,45,126.4067,128.577,0.595534,0.49922,0.204931,0.164318,0.836847,0.774593
2019-04_game_0027718,classical,37,333.8067,334.3553,0.665849,0.457351,0.744429,0.11716,0.877482,0.141142
2019-01_game_0000856,classical,62,216.5258,245.0321,0.361017,0.682528,0.205904,0.875072,0.391142,0.803917
2019-06_game_0009617,classical,84,227.3685,220.8675,0.318592,0.642749,0.25868,0.621167,0.591481,0.814028
2019-02_game_0010444,classical,40,122.4007,80.7158,0.571243,0.476866,0.156597,0.655703,0.494258,0.735207
2019-01_game_0012447,classical,58,283.644,311.9782,0.368019,0.545108,0.128773,0.649696,0.649529,0.772024
2019-06_game_0024084,classical,100,544.0058,570.5971,0.533529,0.487837,0.198217,0.757376,0.071034,0.244488
2019-06_game_0011228,classical,82,514.3936,560.2271,0.370032,0.434639,0.281254,0.700128,0.440956,0.63947
2019-05_game_0024404,classical,21,271.5988,232.1984,0.1724,0.073386,0.176962,0.034431,0.47554,0.064608
2019-02_game_0024874,classical,61,404.0176,332.607,0.571271,0.284667,0.584985,0.201445,0.793173,0.190276
2019-05_game_0013795,classical,100,177.2822,156.6926,0.421659,0.384128,0.562334,0.429884,0.479014,0.425572
2019-02_game_0013909,classical,32,640.0626,617.8873,0.481427,0.4556,0.097258,0.350271,0.172855,0.598424
2019-02_game_0005015,classical,55,205.3145,271.7426,0.803327,0.292123,0.404667,0.272041,0.773692,0.537496
2019-05_game_0012568,classical,76,225.6266,247.641,0.382442,0.539911,0.19307,0.860859,0.432736,0.610028
2019-03_game_0023345,classical,50,316.4752,355.7061,0.702635,0.367308,0.26939,0.642917,0.322742,0.72214
2019-03_game_0011106,classical,37,62.5706,122.2496,0.643012,0.486513,0.13031,0.299937,0.81905,0.463497
2019-02_game_0002450,classical,49,341.9009,331.8582,0.580666,0.295214,0.282362,0.174572,0.723241,0.489067
2019-01_game_0001425,classical,49,459.4828,416.6887,0.270714,0.326427,0.139539,0.242645,0.648893,0.267034
2023-05_game_0009321,classical,44,43.9348,45.534,0.236664,0.289194,0.109606,0.133485,0.080164,0.455351
2019-03_game_0017152,classical,72,750.9868,603.3201,0.473266,0.33572,0.254523,0.483044,0.150956,0.359983
2019-03_game_0016066,classical,100,164.4116,89.4307,0.531587,0.44221,0.316424,0.454669,0.44623,0.489743
2019-01_game_0015513,classical,35,202.5268,206.1533,0.576742,0.280899,0.754635,0.081979,0.758857,0.203504
2019-03_game_0000188,classical,33,528.7151,550.9092,0.594651,0.388892,0.128583,0.118506,0.540883,0.691089
2019-03_game_0001538,classical,72,530.7465,488.048,0.363201,0.809931,0.249608,0.386899,0.509152,0.737989
2019-05_game_0024346,classical,21,425.1536,431.9266,0.186011,0.257465,0.249311,0.058043,0.23235,0.0489
2019-04_game_0001950,classical,58,269.822,190.3558,0.407829,0.377345,0.209311,0.706071,0.232699,0.384508
2019-06_game_0024970,classical,22,692.7884,718.9753,0.185433,0.162806,0.046119,0.095247,0.042021,0.283347
2019-05_game_0024343,classical,24,141.6745,167.2399,0.165299,0.20649,0.158888,0.310243,0.321055,0.423325
2019-06_game_0001677,classical,45,478.1691,443.2029,0.571269,0.402086,0.701824,0.150443,0.804014,0.611255
2019-05_game_0021995,classical,37,109.8434,101.1314,0.335244,0.410865,0.740539,0.141464,0.700554,0.240438
2019-05_game_0018204,classical,100,154.3706,165.5448,0.382803,0.471421,0.329731,0.49012,0.201774,0.312646
2019-04_game_0015016,classical,100,373.5381,253.9125,0.354445,0.496449,0.285534,0.59371,0.383506,0.599246
2019-03_game_0029702,classical,40,237.9642,260.484,0.407705,0.607396,0.157561,0.266507,0.072923,0.490965
2019-05_game_0004776,classical,42,174.5834,552.9727,0.416854,0.743626,0.148198,0.729372,0.308621,0.717048
2019-01_game_0011130,classical,100,180.9839,180.8718,0.46144,0.511027,0.64133,0.34257,0.43463,0.4726
2019-02_game_0007715,classical,100,399.131,385.7162,0.402379,0.401391,0.44528,0.347088,0.585708,0.686432
2019-05_game_0028162,classical,50,199.197,178.8256,0.4152,0.545165,0.170658,0.299728,0.37641,0.716155
2019-04_game_0022105,classical,52,201.0112,340.5278,0.339607,0.62439,0.290503,0.313981,0.313539,0.862808
2019-01_game_0029271,classical,82,126.0805,118.8069,0.382476,0.607719,0.278458,0.736221,0.379186,0.452795
2019-03_game_0010697,classical,40,447.4669,327.522,0.324972,0.286491,0.189264,0.182057,0.241521,0.6485
2019-01_game_0019623,classical,37,197.1104,204.969,0.675743,0.436471,0.109964,0.113983,0.769997,0.232624
2019-03_game_0022538,classical,31,158.72,63.4341,0.383405,0.354876,0.221639,0.166363,0.710549,0.551369
2019-02_game_0001594,classical,54,402.5069,407.4045,0.342101,0.767959,0.155686,0.236919,0.161613,0.585712
2019-05_game_0021908,classical,42,196.6952,214.4772,0.639806,0.385531,0.255656,0.619847,0.472566,0.807213
2019-01_game_0019396,classical,100,265.2664,345.5391,0.503229,0.462567,0.349603,0.597685,0.397072,0.355991
2019-06_game_0008325,classical,24,359.7479,349.0322,0.299043,0.455923,0.055024,0.10631,0.083504,0.187314
2019-06_game_0020424,classical,52,409.9615,571.4325,0.410418,0.697046,0.183787,0.211969,0.327258,0.796277
2019-05_game_0010024,classical,23,81.9145,73.5954,0.146981,0.155759,0.036338,0.027694,0.189192,0.029568
2019-01_game_0026886,classical,100,333.8134,210.2292,0.507298,0.536124,0.322013,0.476744,0.210886,0.223909
2023-05_game_0018420,classical,48,152.5293,168.8413,0.369266,0.270394,0.225109,0.160523,0.14556,0.616703
2019-04_game_0010378,classical,40,243.2631,348.7774,0.295039,0.762041,0.100222,0.876781,0.255332,0.710573
2019-02_game_0016382,classical,64,460.3284,449.0478,0.382025,0.636228,0.207025,0.695465,0.083695,0.658658
2019-04_game_0014237,classical,89,276.8686,318.0856,0.373138,0.728102,0.31946,0.372261,0.661741,0.304396
2019-04_game_0029265,classical,46,648.1767,758.2942,0.542706,0.811376,0.111859,0.384486,0.252321,0.694693
2019-01_game_0001405,classical,45,756.292,722.9071,0.278231,0.541378,0.200477,0.259899,0.818224,0.385986
2019-03_game_0000043,classical,33,322.9724,397.7587,0.33978,0.302413,0.156479,0.100229,0.259057,0.101954
2019-01_game_0003564,classical,93,298.9621,270.8645,0.409778,0.367648,0.643855,0.349272,0.729692,0.322612
2019-01_game_0003997,classical,29,221.8804,215.1693,0.540936,0.359035,0.503645,0.099891,0.725148,0.225372
2019-02_game_0006754,classical,50,270.4288,351.3945,0.771405,0.415787,0.49129,0.256254,0.35282,0.075531
2019-03_game_0003847,classical,100,389.3394,316.1868,0.450465,0.385896,0.378147,0.84031,0.366827,0.532434
2019-02_game_0010640,classical,100,249.7632,294.711,0.535957,0.423014,0.691363,0.304383,0.25628,0.592389
2019-05_game_0007281,classical,55,755.9017,680.3625,0.816415,0.31427,0.549629,0.221038,0.867927,0.476946
2019-05_game_0028002,classical,48,382.4396,304.946,0.480908,0.655718,0.249963,0.299473,0.29216,0.716273
2019-01_game_0003620,classical,35,227.3097,222.2789,0.555135,0.371993,0.454025,0.114807,0.63034,0.070768
2019-03_game_0010306,classical,100,243.4682,240.399,0.421422,0.589574,0.373246,0.845569,0.611288,0.635221
2019-05_game_0006966,classical,58,130.0161,140.8686,0.352825,0.603335,0.192463,0.357659,0.281568,0.643112
2019-06_game_0006898,classical,65,135.1933,136.3531,0.424175,0.628464,0.859693,0.260491,0.479697,0.421809
2019-01_game_0003488,classical,51,242.1623,289.2661,0.612418,0.41111,0.167251,0.169669,0.773445,0.524046
2019-03_game_0027143,classical,56,239.8246,199.576,0.544399,0.408152,0.527193,0.227678,0.088964,0.364863
2019-03_game_0029092,classical,53,555.2681,476.3239,0.38718,0.504847,0.843675,0.242382,0.75083,0.203957
2019-04_game_0017152,classical,70,233.1767,246.8981,0.384114,0.795731,0.23502,0.538769,0.22393,0.634581
2019-01_game_0001358,classical,38,391.4677,341.2263,0.291391,0.593573,0.145219,0.290614,0.413201,0.79608
2019-05_game_0002498,classical,54,447.3453,541.9816,0.404964,0.670235,0.279398,0.545656,0.458555,0.756275
2019-03_game_0010626,classical,100,427.4746,423.5192,0.492025,0.506297,0.371566,0.379339,0.456895,0.540795
2019-04_game_0020809,classical,36,331.3989,313.1346,0.523332,0.368256,0.124105,0.129616,0.329951,0.736784
2019-04_game_0028613,classical,86,626.7203,715.206,0.404662,0.577381,0.293649,0.213928,0.488909,0.646688
2019-02_game_0023171,classical,67,184.9503,171.2974,0.664632,0.319423,0.537242,0.279379,0.857048,0.64002
2019-06_game_0013552,classical,45,395.838,455.7606,0.645633,0.310397,0.496533,0.109391,0.651514,0.403926
2019-02_game_0028754,classical,100,416.8425,467.538,0.589908,0.408524,0.529721,0.328161,0.47272,0.616648
2019-06_game_0027580,classical,100,173.4798,194.9038,0.382093,0.496018,0.340215,0.88393,0.312001,0.384
2019-02_game_0021639,classical,93,243.1445,240.2873,0.454673,0.612856,0.51492,0.51912,0.833373,0.501704
2019-01_game_0001868,classical,34,326.334,299.1914,0.328975,0.209413,0.11719,0.19351,0.010381,0.196997
2019-05_game_0002093,classical,70,240.786,494.5333,0.402254,0.443893,0.225438,0.755394,0.433273,0.494708
2019-01_game_0024210,classical,98,120.0884,173.6819,0.40473,0.631731,0.282678,0.45644,0.603879,0.833884
2019-04_game_0025373,classical,50,255.0681,281.1401,0.432159,0.571028,0.163496,0.17772,0.317506,0.756204
2019-03_game_0007974,classical,24,267.8856,250.7099,0.15828,0.211596,0.059141,0.067486,0.17491,0.317921
2019-04_game_0001667,classical,75,215.972,219.9389,0.791667,0.352294,0.473298,0.328991,0.831199,0.67176
2019-04_game_0023676,classical,73,170.6728,211.9922,0.347957,0.772293,0.228123,0.401359,0.850419,0.457229
2019-01_game_0014316,classical,42,511.3452,537.7468,0.22583,0.233402,0.107663,0.205043,0.08814,0.447773
2019-01_game_0026503,classical,21,481.2624,409.3988,0.153615,0.117803,0.394329,0.035888,0.636695,0.144001
2019-05_game_0005974,classical,54,541.7546,539.9875,0.578734,0.375616,0.369662,0.259048,0.378206,0.756548
2019-06_game_0020419,classical,60,387.9768,366.2469,0.334314,0.628391,0.182088,0.707018,0.583995,0.773552
2019-06_game_0026995,classical,100,196.3929,251.3302,0.425588,0.543809,0.306175,0.503982,0.24674,0.51286
2019-01_game_0017257,classical,29,469.7895,490.745,0.555484,0.29114,0.697676,0.090862,0.750723,0.659724
2019-04_game_0024964,classical,90,86.5125,146.8457,0.361685,0.745254,0.291049,0.58731,0.464279,0.807149
2019-01_game_0019914,classical,49,339.4285,427.8038,0.711659,0.281593,0.848441,0.140254,0.661578,0.423676
2019-01_game_0013048,classical,28,484.7515,526.9848,0.409155,0.378775,0.08627,0.515528,0.304649,0.747554
2019-03_game_0014828,classical,97,205.6734,180.2914,0.417571,0.38106,0.607696,0.266929,0.560194,0.171873
2019-03_game_0016178,classical,94,35.9684,36.0265,0.576792,0.404608,0.495259,0.326703,0.182024,0.650482
2019-05_game_0010792,classical,25,282.4106,282.8682,0.165408,0.11884,0.058022,0.040717,0.284103,0.075253
2019-02_game_0016612,classical,33,185.4404,231.8589,0.654662,0.29113,0.194099,0.149969,0.599202,0.137168
2019-02_game_0001272,classical,26,226.9867,242.3897,0.173396,0.242942,0.063995,0.079513,0.099587,0.386997
2019-05_game_0028954,classical,35,337.8582,351.645,0.431698,0.436133,0.126384,0.068758,0.478014,0.228962
2019-05_game_0027549,classical,42,400.5546,393.3533,0.345859,0.721717,0.189164,0.443285,0.640862,0.906176
2019-03_game_0007768,classical,24,277.1798,197.0489,0.166641,0.154096,0.030909,0.032039,0.053113,0.06966
2019-06_game_0011820,classical,98,231.5046,425.512,0.413733,0.55867,0.428822,0.587384,0.462353,0.587159
2019-05_game_0023678,classical,51,704.0174,679.6608,0.694287,0.303474,0.427435,0.199265,0.588888,0.012261
2019-01_game_0004583,classical,96,426.9597,310.0245,0.383123,0.642547,0.319844,0.732237,0.329033,0.645045
2019-01_game_0029466,classical,28,314.33,349.4888,0.35529,0.241688,0.170458,0.117108,0.32649,0.639003
2019-02_game_0006336,classical,41,212.8512,169.748,0.387579,0.431728,0.448676,0.109267,0.553075,0.259431
2019-05_game_0023072,classical,100,352.7191,481.0685,0.426162,0.453516,0.431368,0.510462,0.908368,0.874618
2023-05_game_0027602,classical,74,93.4839,43.8798,0.39624,0.514102,0.226597,0.213341,0.421385,0.711227
2019-05_game_0002454,classical,70,579.2781,566.9738,0.423364,0.747879,0.250193,0.673976,0.335089,0.619679
2019-01_game_0025545,classical,50,712.7424,733.5534,0.253324,0.662528,0.184961,0.726133,0.732906,0.797709
2019-05_game_0015623,classical,95,382.4803,371.3525,0.695419,0.5002,0.41802,0.394302,0.860503,0.535741
2019-03_game_0016309,classical,68,510.7751,511.4217,0.732997,0.344929,0.246141,0.306962,0.364611,0.689397
2019-01_game_0011783,classical,37,164.7071,177.3843,0.265157,0.269124,0.096082,0.121079,0.676427,0.220765
2019-05_game_0004066,classical,100,487.7056,339.0152,0.55174,0.38475,0.608045,0.369697,0.226275,0.564514
2019-04_game_0008294,classical,100,64.7642,102.7733,0.510789,0.450163,0.451296,0.249513,0.290292,0.112919
2019-06_game_0003170,classical,70,205.4899,186.8734,0.383698,0.633204,0.327277,0.301624,0.174112,0.653278
2019-03_game_0023350,classical,57,700.6127,642.7979,0.634225,0.435016,0.271797,0.182238,0.879813,0.185762
2019-05_game_0010635,classical,34,658.6385,660.6876,0.295996,0.334108,0.077674,0.226249,0.091432,0.545641
2019-02_game_0001677,classical,45,150.9864,144.9735,0.40065,0.585485,0.126664,0.135983,0.462216,0.178559
2019-04_game_0021101,classical,100,109.6724,191.9879,0.450199,0.43401,0.395373,0.383903,0.32159,0.45146
2019-02_game_0009095,classical,60,71.6174,81.3422,0.650607,0.386298,0.20031,0.215484,0.384071,0.830964
2019-03_game_0023552,classical,100,57.1808,52.6833,0.48194,0.473009,0.371314,0.310174,0.18006,0.353682
2019-04_game_0012598,classical,21,538.0865,439.4781,0.146776,0.100735,0.028309,0.021535,0.158732,0.043574
2019-04_game_0028120,classical,39,37.7274,31.7431,0.169822,0.14432,0.098465,0.067256,0.239269,0.009512
2019-01_game_0021469,classical,52,121.7233,139.7174,0.238713,0.215548,0.141822,0.256772,0.058026,0.644158
2019-03_game_0024599,classical,26,665.4932,371.033,0.361544,0.400445,0.043033,0.118233,0.175768,0.482208
2019-04_game_0023683,classical,34,122.2081,124.9003,0.179765,0.263187,0.105205,0.153695,0.527965,0.703018
2019-06_game_0009998,classical,47,332.9789,340.0127,0.469601,0.528466,0.519789,0.187248,0.874429,0.526851
2019-03_game_0027807,classical,100,251.7302,253.7632,0.391495,0.522104,0.339038,0.606222,0.737399,0.827884
2019-04_game_0025306,classical,51,664.1578,656.1295,0.584895,0.332783,0.762688,0.2176,0.888764,0.545695
2019-02_game_0017541,classical,51,102.6769,79.0127,0.692851,0.426787,0.443522,0.303759,0.431657,0.265584
2019-01_game_0007937,classical,100,413.9302,402.4336,0.437393,0.379413,0.626325,0.342088,0.568371,0.433647
2019-03_game_0000441,classical,55,246.4212,257.9432,0.634917,0.41603,0.697391,0.236216,0.721874,0.712317
2019-04_game_0020226,classical,60,293.4019,281.234,0.385189,0.731047,0.186319,0.374455,0.031522,0.498342
2019-05_game_0024196,classical,25,696.3423,472.4949,0.300759,0.187392,0.071663,0.054708,0.395214,0.072986
2019-03_game_0005268,classical,88,353.6276,369.8015,0.369841,0.545428,0.260771,0.459138,0.432448,0.733817
2019-01_game_0024949,classical,27,690.9235,660.698,0.264607,0.255364,0.104787,0.051495,0.737186,0.15026
2019-05_game_0005534,classical,61,519.6031,502.7969,0.766215,0.301706,0.872362,0.16515,0.732033,0.110397
2019-06_game_0014813,classical,34,263.0773,450.8371,0.326715,0.411695,0.144394,0.174837,0.157972,0.551974
2019-05_game_0026232,classical,23,568.6686,576.6306,0.498258,0.23425,0.113166,0.03937,0.197102,0.097878
2019-03_game_0000641,classical,34,300.849,176.6692,0.400137,0.503185,0.096607,0.204642,0.101804,0.327067
2019-02_game_0018165,classical,30,353.209,339.2936,0.378792,0.520123,0.157292,0.119012,0.187623,0.600847
2019-01_game_0017857,classical,93,334.2138,363.6075,0.553776,0.407201,0.909996,0.267389,0.391554,0.098798
2019-05_game_0009601,classical,63,187.1919,174.7197,0.400287,0.368823,0.631751,0.166236,0.547097,0.080049
2019-05_game_0006981,classical,43,415.9028,419.5148,0.483027,0.230288,0.306223,0.106583,0.821958,0.543044
2019-06_game_0013027,classical,100,140.9572,138.046,0.414829,0.503438,0.417616,0.639897,0.180872,0.517604
2019-03_game_0017044,classical,96,207.7145,403.8985,0.36304,0.633268,0.301431,0.5837,0.156386,0.253967
2019-03_game_0011535,classical,29,288.6813,291.1848,0.539315,0.375785,0.659754,0.108438,0.3126,0.1145
2019-03_game_0024342,classical,51,167.2746,193.3283,0.491317,0.496088,0.5193,0.203854,0.69728,0.471684
2019-02_game_0023889,classical,28,188.6059,188.9985,0.350118,0.59012,0.098281,0.784306,0.054989,0.098061
2019-02_game_0015108,classical,65,41.5804,114.334,0.496808,0.418074,0.760168,0.212306,0.707237,0.049035
2019-02_game_0018391,classical,91,77.3498,84.1653,0.618827,0.373324,0.90881,0.264041,0.276712,0.147089
2019-02_game_0002537,classical,43,528.2679,653.349,0.478181,0.62055,0.784191,0.148705,0.808829,0.528492
2019-05_game_0022109,classical,54,231.858,205.9869,0.400318,0.621016,0.265542,0.418172,0.337306,0.629734
2019-05_game_0013176,classical,88,113.9595,108.1658,0.426564,0.615381,0.406618,0.439736,0.454426,0.561219
